decoder_grad_norm,diag_sft_hq_psnr_full,diag_sft_mmse_psnr_full,encoder_grad_norm,epoch,fid,flow_gain_psnr,fmir_grad_norm,global_step,gpu_peak_allocated_gb,latent_delta_cosine,latent_gain_charb,loss_fm,loss_gan_d,loss_gan_g,loss_mmse_char,loss_pixel_total,lr,mmse_grad_norm,psnr,ssim,step,train_loss,warmup_ratio,wavelet_grad_norm
0.05441109463572502,,,0.1779516190290451,1,,,0.0023033306933939457,,,,,0.003951232880353928,0.0,0.0,0.040709611028432846,0.015471698716282845,9.950939420377836e-05,0.02083858661353588,,,17949,0.023493893444538116,0.8970000147819519,0.029668590053915977
0.07873576134443283,,,0.2746022343635559,1,,,0.10194530338048935,,,,,0.003951232880353928,0.0,0.0,0.040709611028432846,0.015471698716282845,9.950939420377836e-05,0.039556000381708145,,,17999,0.023493893444538116,0.8970000147819519,0.04131021723151207
0.07873576134443283,,,0.2746022343635559,1,,,0.0029133823700249195,,,,,0.0051568946801126,0.0,0.0,0.05866704136133194,0.022110702469944954,9.950392268365249e-05,0.039556000381708145,,,18049,0.033134300261735916,0.9020000100135803,0.04131021723151207
0.07873576134443283,,,0.2746022343635559,1,,,0.0029133823700249195,,,,,0.0051568946801126,0.0,0.0,0.05866704136133194,0.022110702469944954,9.950392268365249e-05,0.039556000381708145,,,18099,0.033134300261735916,0.9020000100135803,0.04131021723151207
0.07873576134443283,,,0.2746022343635559,1,,,0.0024794889613986015,,,,,0.003406837349757552,0.0,0.0,0.04766298830509186,0.020802920684218407,9.949841478373855e-05,0.039556000381708145,,,18149,0.02897605672478676,0.9070000052452087,0.04131021723151207
0.07873576134443283,,,0.2746022343635559,1,,,0.0024794889613986015,,,,,0.003406837349757552,0.0,0.0,0.04766298830509186,0.020802920684218407,9.949841478373855e-05,0.039556000381708145,,,18199,0.02897605672478676,0.9070000052452087,0.04131021723151207
0.07873576134443283,,,0.2746022343635559,1,,,0.001544518512673676,,,,,0.005187599919736385,0.0,0.0,0.05306374281644821,0.014883114024996758,9.949288505595177e-05,0.039556000381708145,,,18249,0.02537708729505539,0.9120000004768372,0.04131021723151207
0.07873576134443283,,,0.2746022343635559,1,,,0.001544518512673676,,,,,0.005187599919736385,0.0,0.0,0.05306374281644821,0.014883114024996758,9.949288505595177e-05,0.039556000381708145,,,18299,0.02537708729505539,0.9120000004768372,0.04131021723151207
0.07873576134443283,,,0.2746022343635559,1,,,0.0014824960380792618,,,,,0.00493287481367588,0.0,0.0,0.04277009516954422,0.020771732553839684,9.948731894837692e-05,0.039556000381708145,,,18349,0.029981616884469986,0.9169999957084656,0.04131021723151207
0.07873576134443283,,,0.2746022343635559,1,,,0.0014824960380792618,,,,,0.00493287481367588,0.0,0.0,0.04277009516954422,0.020771732553839684,9.948731894837692e-05,0.039556000381708145,,,18399,0.029981616884469986,0.9169999957084656,0.04131021723151207
0.07873576134443283,,,0.2746022343635559,1,,,0.002955686068162322,,,,,0.006171293091028929,0.0,0.0,0.08079535514116287,0.03162062168121338,9.9481716461014e-05,0.039556000381708145,,,18449,0.04587145149707794,0.921999990940094,0.04131021723151207
0.10042834281921387,,,0.311097115278244,1,,,0.18507906794548035,,,,,0.006171293091028929,0.0,0.0,0.08079535514116287,0.03162062168121338,9.9481716461014e-05,0.020255517214536667,,,18499,0.04587145149707794,0.921999990940094,0.16052104532718658
0.10042834281921387,,,0.311097115278244,1,,,0.0025573261082172394,,,,,0.0053911590948700905,0.0,0.0,0.059042636305093765,0.016195569187402725,9.947609214577824e-05,0.020255517214536667,,,18549,0.027490992099046707,0.9269999861717224,0.16052104532718658
0.10042834281921387,,,0.311097115278244,1,,,0.0025573261082172394,,,,,0.0053911590948700905,0.0,0.0,0.059042636305093765,0.016195569187402725,9.947609214577824e-05,0.020255517214536667,,,18599,0.027490992099046707,0.9269999861717224,0.16052104532718658
0.10042834281921387,,,0.311097115278244,1,,,0.001597275142557919,,,,,0.004941120278090239,0.0,0.0,0.048576194792985916,0.013869578018784523,9.947043872671202e-05,0.020255517214536667,,,18649,0.0236683189868927,0.9319999814033508,0.16052104532718658
0.10042834281921387,,,0.311097115278244,1,,,0.001597275142557919,,,,,0.004941120278090239,0.0,0.0,0.048576194792985916,0.013869578018784523,9.947043872671202e-05,0.020255517214536667,,,18699,0.0236683189868927,0.9319999814033508,0.16052104532718658
0.10042834281921387,,,0.311097115278244,1,,,0.001101757981814444,,,,,0.00473662419244647,0.0,0.0,0.05300198867917061,0.026503896340727806,9.946474892785773e-05,0.020255517214536667,,,18749,0.036540720611810684,0.9369999766349792,0.16052104532718658
0.10042834281921387,,,0.311097115278244,1,,,0.001101757981814444,,,,,0.00473662419244647,0.0,0.0,0.05300198867917061,0.026503896340727806,9.946474892785773e-05,0.020255517214536667,,,18799,0.036540720611810684,0.9369999766349792,0.16052104532718658
0.10042834281921387,,,0.311097115278244,1,,,0.0013213356724008918,,,,,0.004690605215728283,0.0,0.0,0.054590385407209396,0.015816807746887207,9.945903730113059e-05,0.020255517214536667,,,18849,0.025966450572013855,0.9419999718666077,0.16052104532718658
0.10042834281921387,,,0.311097115278244,1,,,0.0013213356724008918,,,,,0.004690605215728283,0.0,0.0,0.054590385407209396,0.015816807746887207,9.945903730113059e-05,0.020255517214536667,,,18899,0.025966450572013855,0.9419999718666077,0.16052104532718658
0.10042834281921387,,,0.311097115278244,1,,,0.00261865695938468,,,,,0.004791300278156996,0.0,0.0,0.03593866527080536,0.023864133283495903,9.945328929461539e-05,0.020255517214536667,,,18949,0.03224930167198181,0.9470000267028809,0.16052104532718658
0.05121898278594017,,,0.16799692809581757,1,,,0.08641491830348969,,,,,0.004791300278156996,0.0,0.0,0.03593866527080536,0.023864133283495903,9.945328929461539e-05,0.01604560576379299,,,18999,0.03224930167198181,0.9470000267028809,0.0898478627204895
0.05121898278594017,,,0.16799692809581757,1,,,0.0009059025906026363,,,,,0.005351424217224121,0.0,0.0,0.05635303258895874,0.023921947926282883,9.944751218426973e-05,0.01604560576379299,,,19049,0.03490867465734482,0.9520000219345093,0.0898478627204895
0.05121898278594017,,,0.16799692809581757,1,,,0.0009059025906026363,,,,,0.005351424217224121,0.0,0.0,0.05635303258895874,0.023921947926282883,9.944751218426973e-05,0.01604560576379299,,,19099,0.03490867465734482,0.9520000219345093,0.0898478627204895
0.05121898278594017,,,0.16799692809581757,1,,,0.0011677785078063607,,,,,0.0041014449670910835,0.0,0.0,0.043558914214372635,0.014240187592804432,9.9441698694136e-05,0.01604560576379299,,,19149,0.02269752323627472,0.9570000171661377,0.0898478627204895
0.05121898278594017,,,0.16799692809581757,1,,,0.0011677785078063607,,,,,0.0041014449670910835,0.0,0.0,0.043558914214372635,0.014240187592804432,9.9441698694136e-05,0.01604560576379299,,,19199,0.02269752323627472,0.9570000171661377,0.0898478627204895
0.05121898278594017,,,0.16799692809581757,1,,,0.002937378827482462,,,,,0.006169261876493692,0.0,0.0,0.08395886421203613,0.0343601368367672,9.943586337612942e-05,0.01604560576379299,,,19249,0.048925288021564484,0.9620000123977661,0.0898478627204895
0.05121898278594017,,,0.16799692809581757,1,,,0.002937378827482462,,,,,0.006169261876493692,0.0,0.0,0.08395886421203613,0.0343601368367672,9.943586337612942e-05,0.01604560576379299,,,19299,0.048925288021564484,0.9620000123977661,0.0898478627204895
0.05121898278594017,,,0.16799692809581757,1,,,0.001992311794310808,,,,,0.005919259507209063,0.0,0.0,0.06959037482738495,0.02459579147398472,9.942999895429239e-05,0.01604560576379299,,,19349,0.03747408837080002,0.9670000076293945,0.0898478627204895
0.05121898278594017,,,0.16799692809581757,1,,,0.001992311794310808,,,,,0.005919259507209063,0.0,0.0,0.06959037482738495,0.02459579147398472,9.942999895429239e-05,0.01604560576379299,,,19399,0.03747408837080002,0.9670000076293945,0.0898478627204895
0.05121898278594017,,,0.16799692809581757,1,,,0.0034040738828480244,,,,,0.005866411607712507,0.0,0.0,0.07837168872356415,0.03252852335572243,9.942409815266728e-05,0.01604560576379299,,,19449,0.04623210430145264,0.972000002861023,0.0898478627204895
0.058649152517318726,,,0.24239200353622437,1,,,0.08392834663391113,,,,,0.005866411607712507,0.0,0.0,0.07837168872356415,0.03252852335572243,9.942409815266728e-05,0.02931353449821472,,,19499,0.04623210430145264,0.972000002861023,0.015514742583036423
0.058649152517318726,,,0.24239200353622437,1,,,0.0013105141697451472,,,,,0.005249049514532089,0.0,0.0,0.05364768207073212,0.022989029064774513,9.941816824721172e-05,0.02931353449821472,,,19549,0.03360284864902496,0.9769999980926514,0.015514742583036423
0.058649152517318726,,,0.24239200353622437,1,,,0.0013105141697451472,,,,,0.005249049514532089,0.0,0.0,0.05364768207073212,0.022989029064774513,9.941816824721172e-05,0.02931353449821472,,,19599,0.03360284864902496,0.9769999980926514,0.015514742583036423
0.058649152517318726,,,0.24239200353622437,1,,,0.0018137955339625478,,,,,0.005280300974845886,0.0,0.0,0.05479567497968674,0.018222451210021973,9.941220923792571e-05,0.02931353449821472,,,19649,0.028982318937778473,0.9819999933242798,0.015514742583036423
0.058649152517318726,,,0.24239200353622437,1,,,0.0018137955339625478,,,,,0.005280300974845886,0.0,0.0,0.05479567497968674,0.018222451210021973,9.941220923792571e-05,0.02931353449821472,,,19699,0.028982318937778473,0.9819999933242798,0.015514742583036423
0.058649152517318726,,,0.24239200353622437,1,,,0.0024247467517852783,,,,,0.005082862451672554,0.0,0.0,0.048363976180553436,0.02071916125714779,9.940622112480924e-05,0.02931353449821472,,,19749,0.030638420954346657,0.9869999885559082,0.015514742583036423
0.058649152517318726,,,0.24239200353622437,1,,,0.0024247467517852783,,,,,0.005082862451672554,0.0,0.0,0.048363976180553436,0.02071916125714779,9.940622112480924e-05,0.02931353449821472,,,19799,0.030638420954346657,0.9869999885559082,0.015514742583036423
0.058649152517318726,,,0.24239200353622437,1,,,0.0016861907206475735,,,,,0.005283160135149956,0.0,0.0,0.06387569010257721,0.022736914455890656,9.94002039078623e-05,0.02931353449821472,,,19849,0.03440764546394348,0.9919999837875366,0.015514742583036423
0.058649152517318726,,,0.24239200353622437,1,,,0.0016861907206475735,,,,,0.005283160135149956,0.0,0.0,0.06387569010257721,0.022736914455890656,9.94002039078623e-05,0.02931353449821472,,,19899,0.03440764546394348,0.9919999837875366,0.015514742583036423
0.058649152517318726,,,0.24239200353622437,1,,,0.002363614970818162,,,,,0.004588334355503321,0.0,0.0,0.05012024939060211,0.020932605490088463,9.939415758708492e-05,0.02931353449821472,,,19949,0.030532965436577797,0.996999979019165,0.015514742583036423
0.08805547654628754,,,0.2866261899471283,1,,,0.17069126665592194,,,,,0.004588334355503321,0.0,0.0,0.05012024939060211,0.020932605490088463,9.939415758708492e-05,0.02805059216916561,,,19999,0.030532965436577797,0.996999979019165,0.031318143010139465
0.08805547654628754,,,0.2866261899471283,1,,,0.001038938295096159,,,,,0.005597309675067663,0.0,0.0,0.06830671429634094,0.025354309007525444,9.938807488651946e-05,0.02805059216916561,,,20049,0.03778228908777237,1.0,0.031318143010139465
0.08805547654628754,,,0.2866261899471283,1,,,0.001038938295096159,,,,,0.005597309675067663,0.0,0.0,0.06830671429634094,0.025354309007525444,9.938807488651946e-05,0.02805059216916561,,,20099,0.03778228908777237,1.0,0.031318143010139465
0.08805547654628754,,,0.2866261899471283,1,,,0.002111580455675721,,,,,0.005128710530698299,0.0,0.0,0.05231256037950516,0.017045173794031143,9.938197035808116e-05,0.02805059216916561,,,20149,0.027405140921473503,1.0,0.031318143010139465
0.08805547654628754,,,0.2866261899471283,1,,,0.002111580455675721,,,,,0.005128710530698299,0.0,0.0,0.05231256037950516,0.017045173794031143,9.938197035808116e-05,0.02805059216916561,,,20199,0.027405140921473503,1.0,0.031318143010139465
0.08805547654628754,,,0.2866261899471283,1,,,0.0030465784948319197,,,,,0.003536633215844631,0.0,0.0,0.0658973753452301,0.02083749882876873,9.937582944985479e-05,0.02805059216916561,,,20249,0.030963869765400887,1.0,0.031318143010139465
0.08805547654628754,,,0.2866261899471283,1,,,0.0030465784948319197,,,,,0.003536633215844631,0.0,0.0,0.0658973753452301,0.02083749882876873,9.937582944985479e-05,0.02805059216916561,,,20299,0.030963869765400887,1.0,0.031318143010139465
0.08805547654628754,,,0.2866261899471283,1,,,0.002635719021782279,,,,,0.005283564794808626,0.0,0.0,0.06212598830461502,0.022768313065171242,9.936965943779796e-05,0.02805059216916561,,,20349,0.03426447510719299,1.0,0.031318143010139465
0.08805547654628754,,,0.2866261899471283,1,,,0.002635719021782279,,,,,0.005283564794808626,0.0,0.0,0.06212598830461502,0.022768313065171242,9.936965943779796e-05,0.02805059216916561,,,20399,0.03426447510719299,1.0,0.031318143010139465
0.08805547654628754,,,0.2866261899471283,1,,,0.0019899175968021154,,,,,0.0051418193615973,0.0,0.0,0.052586235105991364,0.017513835802674294,9.936346032191068e-05,0.02805059216916561,,,20449,0.027914278209209442,1.0,0.031318143010139465
0.049518246203660965,,,0.2449772208929062,1,,,0.09981318563222885,,,,,0.0051418193615973,0.0,0.0,0.052586235105991364,0.017513835802674294,9.936346032191068e-05,0.015336133539676666,,,20499,0.027914278209209442,1.0,0.04174100607633591
0.049518246203660965,,,0.2449772208929062,1,,,0.002231000456959009,,,,,0.005147753283381462,0.0,0.0,0.047976303845644,0.028855647891759872,9.935723210219294e-05,0.015336133539676666,,,20549,0.038801029324531555,1.0,0.04174100607633591
0.049518246203660965,,,0.2449772208929062,1,,,0.002231000456959009,,,,,0.005147753283381462,0.0,0.0,0.047976303845644,0.028855647891759872,9.935723210219294e-05,0.015336133539676666,,,20599,0.038801029324531555,1.0,0.04174100607633591
0.049518246203660965,,,0.2449772208929062,1,,,0.0017335095908492804,,,,,0.004252096638083458,0.0,0.0,0.040022000670433044,0.02057003416121006,9.935096750268713e-05,0.015336133539676666,,,20649,0.028824331238865852,1.0,0.04174100607633591
0.049518246203660965,,,0.2449772208929062,1,,,0.0017335095908492804,,,,,0.004252096638083458,0.0,0.0,0.040022000670433044,0.02057003416121006,9.935096750268713e-05,0.015336133539676666,,,20699,0.028824331238865852,1.0,0.04174100607633591
0.049518246203660965,,,0.2449772208929062,1,,,0.000977425486780703,,,,,0.0048203133046627045,0.0,0.0,0.04984327033162117,0.014932414516806602,9.934468107530847e-05,0.015336133539676666,,,20749,0.024737054482102394,1.0,0.04174100607633591
0.049518246203660965,,,0.2449772208929062,1,,,0.000977425486780703,,,,,0.0048203133046627045,0.0,0.0,0.04984327033162117,0.014932414516806602,9.934468107530847e-05,0.015336133539676666,,,20799,0.024737054482102394,1.0,0.04174100607633591
0.049518246203660965,,,0.2449772208929062,1,,,0.0021694174502044916,,,,,0.004554597195237875,0.0,0.0,0.05014123022556305,0.022244906052947044,9.933835826814175e-05,0.015336133539676666,,,20849,0.03181362524628639,1.0,0.04174100607633591
0.049518246203660965,,,0.2449772208929062,1,,,0.0021694174502044916,,,,,0.004554597195237875,0.0,0.0,0.05014123022556305,0.022244906052947044,9.933835826814175e-05,0.015336133539676666,,,20899,0.03181362524628639,1.0,0.04174100607633591
0.049518246203660965,,,0.2449772208929062,1,,,0.0010948650306090713,,,,,0.003442199667915702,0.0,0.0,0.0625714436173439,0.01680358126759529,9.933200635714456e-05,0.015336133539676666,,,20949,0.026502925902605057,1.0,0.04174100607633591
0.04908537119626999,,,0.16309791803359985,1,,,0.13606885075569153,,,,,0.003442199667915702,0.0,0.0,0.0625714436173439,0.01680358126759529,9.933200635714456e-05,0.01848442666232586,,,20999,0.026502925902605057,1.0,0.054608769714832306
0.04908537119626999,,,0.16309791803359985,1,,,0.002020224928855896,,,,,0.0048073288053274155,0.0,0.0,0.0500854030251503,0.016801096498966217,9.932562534231693e-05,0.01848442666232586,,,21049,0.026616966351866722,1.0,0.054608769714832306
0.04908537119626999,,,0.16309791803359985,1,,,0.002020224928855896,,,,,0.0048073288053274155,0.0,0.0,0.0500854030251503,0.016801096498966217,9.932562534231693e-05,0.01848442666232586,,,21099,0.026616966351866722,1.0,0.054608769714832306
0.04908537119626999,,,0.16309791803359985,1,,,0.0019205017015337944,,,,,0.0037725926376879215,0.0,0.0,0.061767034232616425,0.018596159294247627,9.931921522365883e-05,0.01848442666232586,,,21149,0.028545456007122993,1.0,0.054608769714832306
0.04908537119626999,,,0.16309791803359985,1,,,0.0019205017015337944,,,,,0.0037725926376879215,0.0,0.0,0.061767034232616425,0.018596159294247627,9.931921522365883e-05,0.01848442666232586,,,21199,0.028545456007122993,1.0,0.054608769714832306
0.04908537119626999,,,0.16309791803359985,1,,,0.0017810590798035264,,,,,0.00483488105237484,0.0,0.0,0.042515724897384644,0.019304104149341583,9.931277600117028e-05,0.01848442666232586,,,21249,0.028390558436512947,1.0,0.054608769714832306
0.04908537119626999,,,0.16309791803359985,1,,,0.0017810590798035264,,,,,0.00483488105237484,0.0,0.0,0.042515724897384644,0.019304104149341583,9.931277600117028e-05,0.01848442666232586,,,21299,0.028390558436512947,1.0,0.054608769714832306
0.04908537119626999,,,0.16309791803359985,1,,,0.002010957570746541,,,,,0.004360964987426996,0.0,0.0,0.0528392568230629,0.01722068339586258,9.930630767485127e-05,0.01848442666232586,,,21349,0.026865573599934578,1.0,0.054608769714832306
0.04908537119626999,,,0.16309791803359985,1,,,0.002010957570746541,,,,,0.004360964987426996,0.0,0.0,0.0528392568230629,0.01722068339586258,9.930630767485127e-05,0.01848442666232586,,,21399,0.026865573599934578,1.0,0.054608769714832306
0.04908537119626999,,,0.16309791803359985,1,,,0.003503494430333376,,,,,0.004222931805998087,0.0,0.0,0.05263657122850418,0.0274963341653347,9.929980296874419e-05,0.01848442666232586,,,21449,0.03698292374610901,1.0,0.054608769714832306
0.11825285106897354,,,0.4559350311756134,1,,,0.1874954104423523,,,,,0.004222931805998087,0.0,0.0,0.05263657122850418,0.0274963341653347,9.929980296874419e-05,0.04307732358574867,,,21499,0.03698292374610901,1.0,0.08734746277332306
0.11825285106897354,,,0.4559350311756134,1,,,0.0038155221845954657,,,,,0.005395440850406885,0.0,0.0,0.05641600489616394,0.027750352397561073,9.929327643476427e-05,0.04307732358574867,,,21549,0.038787394762039185,1.0,0.08734746277332306
0.11825285106897354,,,0.4559350311756134,1,,,0.0038155221845954657,,,,,0.005395440850406885,0.0,0.0,0.05641600489616394,0.027750352397561073,9.929327643476427e-05,0.04307732358574867,,,21599,0.038787394762039185,1.0,0.08734746277332306
0.11825285106897354,,,0.4559350311756134,1,,,0.0018768836744129658,,,,,0.004124441649764776,0.0,0.0,0.03733884170651436,0.019505372270941734,9.928671352099627e-05,0.04307732358574867,,,21649,0.027363698929548264,1.0,0.08734746277332306
0.11825285106897354,,,0.4559350311756134,1,,,0.0018768836744129658,,,,,0.004124441649764776,0.0,0.0,0.03733884170651436,0.019505372270941734,9.928671352099627e-05,0.04307732358574867,,,21699,0.027363698929548264,1.0,0.08734746277332306
0.11825285106897354,,,0.4559350311756134,1,,,0.0006902041495777667,,,,,0.0052427505142986774,0.0,0.0,0.0604502409696579,0.01593700610101223,9.928012150339782e-05,0.04307732358574867,,,21749,0.02722478099167347,1.0,0.08734746277332306
0.11825285106897354,,,0.4559350311756134,1,,,0.0006902041495777667,,,,,0.0052427505142986774,0.0,0.0,0.0604502409696579,0.01593700610101223,9.928012150339782e-05,0.04307732358574867,,,21799,0.02722478099167347,1.0,0.08734746277332306
0.11825285106897354,,,0.4559350311756134,1,,,0.002321140607818961,,,,,0.005746678449213505,0.0,0.0,0.0756092444062233,0.02428710088133812,9.927350038196892e-05,0.04307732358574867,,,21849,0.03759470582008362,1.0,0.08734746277332306
0.11825285106897354,,,0.4559350311756134,1,,,0.002321140607818961,,,,,0.005746678449213505,0.0,0.0,0.0756092444062233,0.02428710088133812,9.927350038196892e-05,0.04307732358574867,,,21899,0.03759470582008362,1.0,0.08734746277332306
0.11825285106897354,,,0.4559350311756134,1,,,0.001527708605863154,,,,,0.005068581085652113,0.0,0.0,0.0529719740152359,0.025949187576770782,9.926685015670955e-05,0.04307732358574867,,,21949,0.036314964294433594,1.0,0.08734746277332306
0.07025711983442307,,,0.3329823315143585,1,,,0.160521999001503,,,,,0.005068581085652113,0.0,0.0,0.0529719740152359,0.025949187576770782,9.926685015670955e-05,0.01843828521668911,,,21999,0.036314964294433594,1.0,0.0812489464879036
0.07025711983442307,,,0.3329823315143585,1,,,0.0016347594792023301,,,,,0.0046495976857841015,0.0,0.0,0.05907459557056427,0.01708739809691906,9.926017082761973e-05,0.01843828521668911,,,22049,0.027644455432891846,1.0,0.0812489464879036
0.07025711983442307,,,0.3329823315143585,1,,,0.0016347594792023301,,,,,0.0046495976857841015,0.0,0.0,0.05907459557056427,0.01708739809691906,9.926017082761973e-05,0.01843828521668911,,,22099,0.027644455432891846,1.0,0.0812489464879036
0.07025711983442307,,,0.3329823315143585,1,,,0.0010743228485807776,,,,,0.004357948899269104,0.0,0.0,0.06131228804588318,0.024413060396909714,9.925345511874184e-05,0.01843828521668911,,,22149,0.034902237355709076,1.0,0.0812489464879036
0.07025711983442307,,,0.3329823315143585,1,,,0.0010743228485807776,,,,,0.004357948899269104,0.0,0.0,0.06131228804588318,0.024413060396909714,9.925345511874184e-05,0.01843828521668911,,,22199,0.034902237355709076,1.0,0.0812489464879036
0.07025711983442307,,,0.3329823315143585,1,,,0.0009730102610774338,,,,,0.004616115242242813,0.0,0.0,0.04898322373628616,0.019389810040593147,9.92467175819911e-05,0.01843828521668911,,,22249,0.028904248028993607,1.0,0.0812489464879036
0.07025711983442307,,,0.3329823315143585,1,,,0.0009730102610774338,,,,,0.004616115242242813,0.0,0.0,0.04898322373628616,0.019389810040593147,9.92467175819911e-05,0.01843828521668911,,,22299,0.028904248028993607,1.0,0.0812489464879036
0.07025711983442307,,,0.3329823315143585,1,,,0.0016157239442691207,,,,,0.005001266486942768,0.0,0.0,0.042784787714481354,0.016684463247656822,9.92399436654523e-05,0.01843828521668911,,,22349,0.02596420794725418,1.0,0.0812489464879036
0.07025711983442307,,,0.3329823315143585,1,,,0.0016157239442691207,,,,,0.005001266486942768,0.0,0.0,0.042784787714481354,0.016684463247656822,9.92399436654523e-05,0.01843828521668911,,,22399,0.02596420794725418,1.0,0.0812489464879036
0.07025711983442307,,,0.3329823315143585,1,,,0.0006806065212003887,,,,,0.005070770159363747,0.0,0.0,0.06092030182480812,0.013382959179580212,9.923314064508304e-05,0.01843828521668911,,,22449,0.024545758962631226,1.0,0.0812489464879036
0.028634142130613327,,,0.21602997183799744,1,,,0.09473644942045212,,,,,0.005070770159363747,0.0,0.0,0.06092030182480812,0.013382959179580212,9.923314064508304e-05,0.024578537791967392,,,22499,0.024545758962631226,1.0,0.03114016354084015
0.028634142130613327,,,0.21602997183799744,1,,,0.001435162266716361,,,,,0.0049244919791817665,0.0,0.0,0.05546145886182785,0.011778213083744049,9.922630852088332e-05,0.024578537791967392,,,22549,0.022248851135373116,1.0,0.03114016354084015
0.028634142130613327,,,0.21602997183799744,1,,,0.001435162266716361,,,,,0.0049244919791817665,0.0,0.0,0.05546145886182785,0.011778213083744049,9.922630852088332e-05,0.024578537791967392,,,22599,0.022248851135373116,1.0,0.03114016354084015
0.028634142130613327,,,0.21602997183799744,1,,,0.0017293206183239818,,,,,0.005528036504983902,0.0,0.0,0.06776648759841919,0.019332392141222954,9.921944729285315e-05,0.024578537791967392,,,22649,0.031637080013751984,1.0,0.03114016354084015
0.028634142130613327,,,0.21602997183799744,1,,,0.0017293206183239818,,,,,0.005528036504983902,0.0,0.0,0.06776648759841919,0.019332392141222954,9.921944729285315e-05,0.024578537791967392,,,22699,0.031637080013751984,1.0,0.03114016354084015
0.028634142130613327,,,0.21602997183799744,1,,,0.0026362070348113775,,,,,0.005239889491349459,0.0,0.0,0.05223461985588074,0.028687642887234688,9.921255696099252e-05,0.024578537791967392,,,22749,0.03915099427103996,1.0,0.03114016354084015
0.028634142130613327,,,0.21602997183799744,1,,,0.0026362070348113775,,,,,0.005239889491349459,0.0,0.0,0.05223461985588074,0.028687642887234688,9.921255696099252e-05,0.024578537791967392,,,22799,0.03915099427103996,1.0,0.03114016354084015
0.028634142130613327,,,0.21602997183799744,1,,,0.0013192761689424515,,,,,0.006151970941573381,0.0,0.0,0.08732130378484726,0.017111079767346382,9.920563752530143e-05,0.024578537791967392,,,22849,0.03199518099427223,1.0,0.03114016354084015
0.028634142130613327,,,0.21602997183799744,1,,,0.0013192761689424515,,,,,0.006151970941573381,0.0,0.0,0.08732130378484726,0.017111079767346382,9.920563752530143e-05,0.024578537791967392,,,22899,0.03199518099427223,1.0,0.03114016354084015
0.028634142130613327,,,0.21602997183799744,1,,,0.0015830006450414658,,,,,0.005106950178742409,0.0,0.0,0.050205059349536896,0.02203572355210781,9.919868170982227e-05,0.024578537791967392,,,22949,0.03216318041086197,1.0,0.03114016354084015
0.054512497037649155,,,0.17966605722904205,1,,,0.09238073974847794,,,,,0.005106950178742409,0.0,0.0,0.050205059349536896,0.02203572355210781,9.919868170982227e-05,0.021211866289377213,,,22999,0.03216318041086197,1.0,0.01644756644964218
0.054512497037649155,,,0.17966605722904205,1,,,0.0015041539445519447,,,,,0.0037310407496988773,0.0,0.0,0.058788180351257324,0.01849208027124405,9.919170406647027e-05,0.021211866289377213,,,23049,0.02810193970799446,1.0,0.01644756644964218
0.054512497037649155,,,0.17966605722904205,1,,,0.0015041539445519447,,,,,0.0037310407496988773,0.0,0.0,0.058788180351257324,0.01849208027124405,9.919170406647027e-05,0.021211866289377213,,,23099,0.02810193970799446,1.0,0.01644756644964218
0.054512497037649155,,,0.17966605722904205,1,,,0.0019624168053269386,,,,,0.004932933486998081,0.0,0.0,0.05787798762321472,0.024070248007774353,9.918469004333019e-05,0.021211866289377213,,,23149,0.03479097783565521,1.0,0.01644756644964218
0.054512497037649155,,,0.17966605722904205,1,,,0.0019624168053269386,,,,,0.004932933486998081,0.0,0.0,0.05787798762321472,0.024070248007774353,9.918469004333019e-05,0.021211866289377213,,,23199,0.03479097783565521,1.0,0.01644756644964218
0.054512497037649155,,,0.17966605722904205,1,,,0.0009751718607731164,,,,,0.004268996883183718,0.0,0.0,0.059283409267663956,0.018108610063791275,9.917764691635966e-05,0.021211866289377213,,,23249,0.02830594778060913,1.0,0.01644756644964218
0.054512497037649155,,,0.17966605722904205,1,,,0.0009751718607731164,,,,,0.004268996883183718,0.0,0.0,0.059283409267663956,0.018108610063791275,9.917764691635966e-05,0.021211866289377213,,,23299,0.02830594778060913,1.0,0.01644756644964218
0.054512497037649155,,,0.17966605722904205,1,,,0.0030942291487008333,,,,,0.0048721409402787685,0.0,0.0,0.06286432594060898,0.016763539984822273,9.917057468555868e-05,0.021211866289377213,,,23349,0.027922112494707108,1.0,0.01644756644964218
0.054512497037649155,,,0.17966605722904205,1,,,0.0030942291487008333,,,,,0.0048721409402787685,0.0,0.0,0.06286432594060898,0.016763539984822273,9.917057468555868e-05,0.021211866289377213,,,23399,0.027922112494707108,1.0,0.01644756644964218
0.054512497037649155,,,0.17966605722904205,1,,,0.0010155974887311459,,,,,0.005152466241270304,0.0,0.0,0.05098769813776016,0.02196674421429634,9.916347335092723e-05,0.021211866289377213,,,23449,0.032217979431152344,1.0,0.01644756644964218
0.03068474307656288,,,0.31013765931129456,1,,,0.07096407562494278,,,,,0.005152466241270304,0.0,0.0,0.05098769813776016,0.02196674421429634,9.916347335092723e-05,0.017399050295352936,,,23499,0.032217979431152344,1.0,0.041849445551633835
0.03068474307656288,,,0.31013765931129456,1,,,0.001998690189793706,,,,,0.0053488872945308685,0.0,0.0,0.06087739020586014,0.015544867143034935,9.915634291246533e-05,0.017399050295352936,,,23549,0.026981493458151817,1.0,0.041849445551633835
